	date	category	content	sentiment_score
779	2022-04-01	Cryptocurrencies	biden administration 2023 tax policy includes many key changes crypto traders investors new tax proposal treasury looking raise excess billion revenue partly addressing key challenges opportunities presented crypto . need know.	0.211047
780	2022-04-01	Finance	point sale reimagined technology helps retailers match online experience age great customer experience . online shopping forged ahead many store retailers struggling catch . technology provide answer consider future store shopping point sale.	-0.13382797
781	2022-04-01	Finance	supply chain crisis retailers new normal retail industry faces long slog last year crisis morphs year new normal . chartering ships paying huge transportation premiums get goods stores last fall way stop bleeding patient getting better.	-0.38321707
782	2022-04-01	Finance	older adults keep moving costs people trying hire moving companies finding expensive exasperating experts offer tips cut costs	-0.12376248
783	2022-04-01	Finance	getting financial acts together stressed social security complicated topic much research decided seek advice	0.012692577
784	2022-04-01	Finance	recession indicator flashing warning signs fed war oil threaten economic recovery yield curve inverted friday near perfect historical indicator looming recession necessarily mean investors need run hide.	-0.94641834
785	2022-04-01	Finance	preventing horrors dying without important conversations making plans gift family	0.011980783
786	2022-04-01	Finance	irs apologize tax refund delayed tax refund delayed nothing recognize delayed processing purgatory.	-0.24918684
787	2022-04-01	Finance	major new york landlord tripped like kind exchange technicality pro tip reading tax court decisions . whenever word purport occurs forms things going go well taxpayer.	0.054433912
788	2022-04-01	Finance	house passes bill legalize marijuana remove penalties house representative passed bill would decriminalized marijuana federal level friday . remove marijuana list scheduled substances eliminate criminal penalties.	0.03039129
789	2022-04-01	Finance	3 powerful economic insights larry summers contain inflation interest rates must exceed rate inflation . wages rising 6 percent investors may underestimating much fed raise rates.	-0.32515332
790	2022-04-01	Finance	supply chain issues could recover q3 2022 improvements supply chain issues since harsh production halts enforced pandemic semiconductors continue bottleneck numerous industries especially automotive.	-0.97146535
791	2022-04-01	Finance	working home tax savings via home office deduction worked home 2021 may wondering benefit home office deduction . need k home office deduction qualify.	0.04038855
792	2022-04-01	Finance	fall rise u.s. 1 percent infographic anomaly america money class exemplified share wealth held 1 percent . group share wealth decreased significantly europe 20th century rising u.s. since beginning 1980s reaching 39 percent 2014.	-0.41286653
793	2022-04-01	Finance	u.s. added 431 000 jobs march unemployment rate falls closer pre covid low number unemployed people fell 6 million compared 5.7 million pandemic government said.	-0.9592632
794	2022-04-01	Finance	job market still hot...wages still growing labor market remains strong wages rising though concerns inflation mar otherwise great situation workers.	0.599077
795	2022-04-01	Stock Market	room growth antero resources stock shares antero resources surpassed pre pandemic levels assisted surge natural gas prices leading better cash generation improved margins . company engaged exploration production natural gas natural gas liquids appalachian basin.	0.4959112
796	2022-04-01	Stock Market	expect wisdomtree investments stock near term wisdomtree investments stock gained 4.4 percent last week outperforming p 500 3.4 percent . however observed trend quite opposite last ten days 4.6 percent vs 5.3 percent one month 5.6 percent vs 6.7 percent . stock market witnessed high volatility recent months ...	0.038656726
797	2022-04-01	Stock Market	better pick philip morris stock think bristol myers squibb stock currently better pick compared tobacco giant philip morris stock given bms better prospects comparatively lower valuation . bmy stock trades p ratio 3.3x compared 4.6x pm stock . compare two companies due ...	0.3346237
798	2022-04-01	Finance	billionaire trader ken griffin navigates flock black swans war europe . china russia alliance . de dollarization . billion citadel making best worst times.	-0.11131364
799	2022-04-01	Stock Market	makes insulet stock good bet think insulet stock company best known selling omnipod continuous insulin delivery system caters people diabetes currently better pick compared conmed nasdaq cnmd medical devices company specializes products orthopedic general surgery ..	0.2373629
800	2022-04-01	Stock Market	freeport mcmoran stock buy shares freeport mcmoran touched highs recent weeks assisted skyrocketing prices copper gold . company second largest producer copper world accounting almost 7 percent total supply . thus revenues earnings largely dependent ...	0.3678287
801	2022-04-01	Stock Market	corporate profit growth set cool capital equipment stocks still buy theme capex cycle stocks includes heavy equipment makers electrical systems suppliers automation solutions providers semiconductor fabrication equipment players declined 5 percent year date 2022 marginally underperforming p 500 3 percent ..	-0.97823924
802	2022-04-01	Finance	watch biden new budget dangerous bust president biden new budget bust dangerous one.	-0.4072042
803	2022-04-01	Stock Market	stocks perform recessions may surprise since 1950s average stocks worse year recession began recession.	-0.963426
804	2022-04-01	Finance	housing may good inflation hedge time likelihood housing demand soften mortgage rates rise . first house prices expensive absolute terms debt servicing costs increasing well . second tax breaks owning homes less favorable past.	0.49337852
805	2022-04-01	Finance	promised vc partner job vanishes leading million lost income expenses according high profile lawsuit investor stacy chang claims promises made thrasio cofounder ceo carlos cashman serve partner new venture capital firm failed materialize quit job chief staff peter thiel founders fund.	-0.9567728
806	2022-04-01	Cryptocurrencies	goldman sachs co signs bitcoin ethereum high net worth clients wall street titan goldman sachs seems comes bitcoin ethereum plans offer high net worth clients access digital coins third party issuance galaxy digital.	0.33544555
807	2022-04-01	Finance	financial literacy foundation financial freedom digital financial planning takes people journey learn sets foundation real time financial literacy	0.013991752
808	2022-04-01	Finance	wagmi going make except europe eu parliament passes privacy laws kill web3	0.036452606
809	2022-04-01	Finance	role trust family business trust competitive advantage family businesses estate plans drafted preserve advantage role trust plays governance.	0.01248096
810	2022-04-01	Finance	connecting unconnected world mobile tokenizes mobile infrastructure development africa connecting unconnected closing digital divide perhaps one single biggest imperatives solved catalyzing private public sector . world mobile first mobile network built blockchain found way make connecting world commercially viable.	0.2682243
811	2022-04-02	Cryptocurrencies	crypto accounting needs evolve unpacking recent sec bulletin crypto accounting needs formal guidance ad hoc bulletins	0.0005897712
812	2022-04-02	Cryptocurrencies	simple reason nfts quite insane think nfts insane . totally get . least one scenario nfts make perfect logical unassailable sense ...	0.040233243
813	2022-04-02	Finance	viktor orban hungary stay europe side putin invasion ukraine test many countries across europe poland leading support ukraine hungary serbia countries side . hungary leave eu	-0.113706075
814	2022-04-02	Finance	shocking report shows complete mismanagement student loans means student loans.	-0.98530024
815	2022-04-02	Finance	fund offers downside protection 7.8 percent payout press bleating yield curve inverting scaring everyone recession talk dividend investors need talk strategy.	0.015276117
816	2022-04-03	Finance	philippine billionaire sy family sm investments takes geothermal company million deal sm investments corp. smic said take full ownership philippine geothermal production co. 15.7 billion peso million share deal country largest conglomerate market capitalization seeks lower carbon footprint.	0.57560575
817	2022-04-03	Finance	mainland china bourses closed monday tuesday tomb sweeping day hong kong close tuesday	-0.07928223
818	2022-04-03	Finance	market pros still fighting trend recent data indicates despite impressive rally march lows investment pros hedge funds selling buying . viper report tom aspray expecting rally discusses new data fits technical outlook stock market.	-0.39297032
819	2022-04-03	Finance	increasing market volatility fed fault volatility looks order day least next months markets must deal possibility recession fed soon announced quantitative tightening program.	-0.0689681
820	2022-04-03	Stock Market	stocks trade april long short recommendations month april.	0.005321743
821	2022-04-03	Stock Market	stocks week buy australian stock market sydney market due rally.	0.38394305
822	2022-04-03	Finance	ev sales warren buffett backed byd quadrupled march big gain reported first quarter	0.6781084
823	2022-04-03	Finance	china covid 19 outbreak disrupting supply chains manufacturing investment staffing amcham survey much shanghai remains locked	-0.9717072
824	2022-04-03	Stock Market	stocks bonds oil gold 1st quarter price charts mostly inflation kind thought transitory last year turned less transitory.	0.017449148
825	2022-04-03	Finance	best recession predictor never heard saying yield curve inversion recession signal happen much two years prior . countdown clock recession begun stocks typically risen 10 percent inversion . adding lesser known powerful indicator provide timely warning sign.	0.12085062
826	2022-04-03	Finance	upgrade retirement portfolio 3 monthly dividends volatility high stocks shaky major land war europe . take pass highflyers thanks.	0.0665588
827	2022-04-03	Cryptocurrencies	big surprises bitcoin could set one biggest ever weeks price ethereum bnb xrp cardano solana luna swing bitcoin community descending miami week bitcoin 2022 conference one high profile developer teasing big surprises cryptocurrency market could shake ...	-0.0077553634
828	2022-04-03	Cryptocurrencies	bitcoin really bad environment bitcoin use energy dirty secret clean break.	-0.016141139
829	2022-04-03	Finance	biden greenbook estate tax proposals care presdient biden estate tax proposals greenbook released surprise harsh consequences wealthy taxpayers . even unlikley enacted prudent ignore . steps consider	0.066880114
830	2022-04-04	Finance	jamie dimon annual letter jpmorgan chase shareholders talks technology jpmorgan chase ceo jamie dimon letter stockholders bank 2021 annual report provides insights bank billion technology investment going expects get back.	0.085815154
831	2022-04-04	Finance	driving u.s. dollar trades today us dollar wears different hats according market needs moment . determining whether greenback playing role safe corridor foreign investment us universal medium exchange help establish benchmark currency trend.	0.0757841
832	2022-04-04	Finance	vc heavyweight sequoia names roelof botha new global leader sequoia capital tapped midas list investor paypal mafia veteran roelof botha senior steward making global leader storied venture capital firm . doug leone steps back.	-0.196886
833	2022-04-04	Stock Market	hong kong internet stocks cheer proposed csrc rule change saturday night china securities regulatory commission csrc china sec issued notice public solicitation comments provisions strengthening confidentiality archives management work related overseas issuance listing securities domestic enterprises.	0.050120562
834	2022-04-04	Finance	student loan relief advocates ramp pressure biden extend payment pause cancel student debt student loan borrower activists allies ramped pressure campaign week convince president biden extend ongoing pause student loan payments enact broad student loan forgiveness . time running biden act.	0.086148225
835	2022-04-04	Finance	wall street banks could lose billions russia much exposure banks could lose billions scale back business russia exposure minimal begin.	-0.7390425
836	2022-04-04	Finance	questioning merits globalization inflation 40 year high western europe facing serious energy crisis prompting policymakers multinational companies rethink supply chains crisscross globe sourcing materials labor unfriendly jurisdictions.	-0.9394566
837	2022-04-04	Finance	prank financially financial perspective many find seem like perpetual april fool joke failing budgets debt spirals investment strategies cause lag market . tips troll proof important areas finances	-0.43564245
838	2022-04-04	Cryptocurrencies	state tax conundrum cryptocurrency roxanne bland examines state federal government developments regulating cryptocurrency . explores lingering questions around several state measures introduced would amend numerous existing statutes accommodate cryptocurrency.	0.010268401
839	2022-04-04	Finance	reader asks putting much 529 college savings accounts mortgage paydowns retirement plans often better places 529s stash savings.	0.023702737
840	2022-04-04	Cryptocurrencies	crypto regulatory loopholes could undermine 90 years securities law warns sec chairman gensler analogy pointed clamor among crypto supporters several crypto ads 2022 super bowl fourteen dotcom companies advertised 2000 super bowl defunct dotcom bubble burst creating significant tremors markets.	-0.9705455
841	2022-04-04	Finance	much cost get breast cancer common side effect cancer treatment almost never discuss financial toxicity . common serious must longer ignore patients families well even prognosis.	-0.00043177325
842	2022-04-04	Finance	financial institutions trouble cause aging parents funds many large financial institutions policy refusing accept durable power attorney presented correctly appointed person . usually aging parent adult child . institutions freeze account abusing account holder agent . learn avoid.	-0.40871754
843	2022-04-04	Cryptocurrencies	potentially dramatic bitcoin could hit .3 million radical crypto price prediction scenario one crypto price prediction forecast potential bitcoin price .3 million calling upside gold bitcoin potentially dramatic ...	0.036150575
844	2022-04-04	Stock Market	prepare short chinese stocks taiwan war threat looms chinese leaders revealed friday china impose financial sanctions russia retaliation ukraine invasion.it wake investors . lighten chinese stocks.	0.0389536
845	2022-04-04	Finance	finra webinar teach new investors avoid pitfalls finra host free virtual event address get unbiased information approach digital assets things know penny stocks spot fraud victim fraud find financial advisor done something shady.	0.011459378
846	2022-04-04	Cryptocurrencies	bitcoin moon already bitcoin prices recover setting launchpad real moon launch bitcoin moon already happened	0.110923365
847	2022-04-04	Finance	franklin custodian funds dynatech fund buy dip legacy fund ratings misleading deep dive fund holdings reveal portfolio inferior benchmark p 500.	0.023782793
848	2022-04-04	Finance	may due irs refund many due refund 2018	0.027365811
849	2022-04-04	Cryptocurrencies	best crypto investing advice ever given 4 words ted lasso ted lasso become favorite television show average person discerning critic . people realize however ted lasso given us playbook understanding cryptocurrencies blockchain 4 words sage advice ...	0.09068821
850	2022-04-04	Stock Market	almost 8 percent last month next amd stock advanced micro devices stock almost 8 percent past month 21 trading days largely underperforming p 500 little 3 percent period . look change last five ten days stock returned 9.3 percent 2.1 percent underperforming broader.	-0.60555923
851	2022-04-04	Stock Market	attractive valuation better prospects make j.b. hunt stock interesting pick think j.b. hunt transport services stock currently better pick compared peer old dominion freight line stock nasdaq odfl given j.b. hunt better prospects comparatively lower valuation . jbht stock trades p ratio 1.8x compared 6.7x odfl stock ...	0.505519
852	2022-04-04	Stock Market	pick intuitive surgical stock better gains think intuitive surgical stock nasdaq isrg currently better pick ralph lauren stock nyse rl despite isrg expensive two p ratio 18.7x compared 1.4x rl stock . compare two companies due similar revenue base ...	0.4780561
853	2022-04-04	Stock Market	w. r. berkley stock outperformed p500 last month buy w. r. berkley stock gained 1.9 percent last week outperforming p 500 0.4 percent . trend observed last ten days 4.9 percent vs 2.5 percent one month 10 percent vs 3.2 percent . recent stock market volatility mainly ukraine russia crisis ...	0.10573246
854	2022-04-04	Stock Market	stock better pick schlumberger shares baker hughes currently trade 50 percent pre covid levels observed january 2020 shares competitor schlumberger 3 percent . make slb stock better pick bkr companies provide oil field services including drilling completion production.	0.26941627
855	2022-04-04	Stock Market	stock 12.78 percent yield sells less book example recent two share price .32 represents price book ratio 0.9 annual dividend yield 12.78 percent comparison average stock dividend channel coverage universe yields 3.5 percent trades price book ratio 2.8.	0.023697514
856	2022-04-04	Finance	india hdfc hdfc bank merge create financial giant mortgage lender housing development finance corporation hdfc announced merge country largest private sector lender hdfc bank.	0.050701097
857	2022-04-04	Finance	russia war ukraine created potentially explosive economic situation warns jpmorgan dimon war ukraine sanctions russia minimum slow global economy could easily get worse dimon said.	-0.9814483
858	2022-04-04	Finance	hbcu alumni outperform black students generating .8 billion economic impact several hbcus alumni see higher median salaries black graduates state . benefits attending hbcu abundant havens intellectuals melanin congregate higher learning self pride actually generate .8 billion economic impact annually.	0.021036983
859	2022-04-04	Finance	student loans get cancelled borrowers threaten vote democrats student loan cancellation could cause student loan borrowers vote interests.	-0.9810816
860	2022-04-04	Finance	3 reasons elon musk take twitter private billion musk secure funding take twitter private billion net worth .6 billion need.	0.038745224
861	2022-04-04	Stock Market	netapp stock underperformed market since 2018 netapp stock price rose 39 percent around 2018 end currently due favorable changes p multiple . comes surprise since company witnessed drop revenue period . however revenue per share risen helped 17 percent decrease outstanding ...	-0.3291754
862	2022-04-04	Finance	ford motor company ready another century longstanding automobile manufacturer cash generating legacy business fuels investment growth opportunities.	0.62781745
863	2022-04-04	Finance	ukraine president zelenskyy hiring lesson apart tragedy situation many lessons learned concern geopolitics foreign policy history demographics like . yet another type lesson beneficial acknowledge absorb.	0.0672891
864	2022-04-04	Finance	hydrogen theme outperforming year . gains continue theme hydrogen economy stocks includes stocks u.s. listed companies sell hydrogen fuel cells related renewable energy equipment supply hydrogen gas gained almost 3 percent year date compared p 500 remains 4 percent period ...	0.27384382
865	2022-04-05	Finance	joy little retirement job half 5 million people dropped labor force since start pandemic 55 older . demand strong returning work.	-0.040973753
866	2022-04-05	Finance	married couples may save thousands filing form 1040 separately 2021 two married filing separately returns almost never yield lower total tax joint return recently . apparently 2021 returns happening lot.	-0.2756514
867	2022-04-05	Cryptocurrencies	elizabeth stark lightning labs raises million bitcoinize u.s. dollar taro protocol expand capabilities lightning network order support assets bitcoin stablecoins fiat currencies.	0.09900129
868	2022-04-05	Finance	fire still achievable 2022 given uncertainty last years future holds financial independence retire early still achievable goal	0.13864858
869	2022-04-05	Cryptocurrencies	hold crypto someone else irs collect taxes irs says crypto property transfers trigger tax even swaps one crypto another . holding crypto someone else tax problem belong person whose behalf holding	-0.033018313
870	2022-04-05	Finance	ex dividend reminder oracle verizon communications netapp 4 7 22 oracle verizon communications netapp trade ex dividend respective upcoming dividends.	0.00885825
871	2022-04-05	Finance	u.s. adds pressure russia blocking bond payments increasing risk default latest move meant drain russia dollar reserves bring closer potential default.	-0.97016627
872	2022-04-05	Finance	ceo behind billion stablecoin explains digital dollars created equal fast rising stablecoin usdc closing gap market leader tether . however rise coinciding increased regulatory scrutiny questions profitability offering asset . exclusive interview circle ceo jeremy allaire answers questions.	0.496272
873	2022-04-05	Finance	biden likely extend student loan payment pause increasing signs biden likely extend student loan payment pause . things stand.	-0.4074831
874	2022-04-05	Finance	major bank first forecast recession could follow experts warning economy take major hit next year fed struggles combat inflation.	-0.9523488
875	2022-04-05	Finance	ask larry miss social security 5.9 percent 2022 cola today social security column addresses questions whether people filed yet missed january 2022 5.9 percent cola spousal benefit rat4es early retirement benefits switching retirement benefits early survivor benefits.	-0.024089575
876	2022-04-05	Cryptocurrencies	new bitcoin technology enables instant global usd transactions satoshi nakamoto birthday lightning labs announced new ability issue transfer assets including stablecoins tether usdt instantly virtually free via lightning network.	0.60047966
877	2022-04-05	Finance	biden reportedly extend student loan payment pause 4 months big win student loan borrowers.	0.8678153
878	2022-04-05	Finance	putnam collins draws nature esg investing inspiration putnam investments katherine collins turned nature insights could become better portfolio manager investor . today leads putnam sustainable investing efforts.	0.40927047
879	2022-04-05	Finance	4 steps help kids build smart money habits comes talking kids money first thing know social media age starting zero . four steps help teens build smarter money habits need reach lifetime financial goals.	0.071116455
880	2022-04-05	Finance	medicare advantage plans get big pay hike offer services supports older adults medicare advantage managed care plans 2021 covered 26 million enrollees get average 8.5 percent increase total medicare payments next year . time plans rapidly embracing wide range social services supports older adults living home.	0.7162866
881	2022-04-05	Stock Market	22 stock ideas benjamin graham father value investing 80 years works benjamin graham served bible value investors . almost two dozen stocks pass screen based investment strategies.	0.012152644
882	2022-04-05	Finance	china covid lockdowns likely followed policy easing 2nd half matthews asia andy rothman see strong recovery second half year	0.90073115
883	2022-04-05	Finance	billionaire gordon tang backed firms buy 21 percent stake singapore skyscraper partly owned alibaba chip eng seng joint venture singhaiyi group haiyi holdings buying 21 percent stake singapore office tower partly owned chinese e commerce giant alibaba.	0.063590184
884	2022-04-05	Finance	6 questions ask buying house hot real estate market 6 questions need ask jumping red hot real estate market . need know buying house 2022.	0.010112481
885	2022-04-05	Finance	gonna call tax myth busters tax notes reporters jonathan curry caitlin mullaney set record straight 10 common tax myths.	0.012606576
886	2022-04-05	Finance	3 overlooked funds yielding 9.7 percent upside today going dive three fund portfolio throws massive 9.7 percent dividend yield ...	0.32848725
887	2022-04-05	Finance	forbes 2022 next billion dollar startups list nominations open year forbes next billion dollar startups list looking companies like alumni doordash benchling alchemy nascent days.	0.013202184
888	2022-04-05	Finance	wake call bargain hunters bargain hunters every stock market cloud silver lining . rough first quarter dozens stocks descended attractive levels.	0.4683994
889	2022-04-05	Stock Market	barrick gold stock lost sheen shares barrick gold corporation skyrocketed highs since early january assisted surging commodity prices including gold copper . company largest producer gold united states africa . notably gold copper sales account 90 percent 10 percent ...	-0.2552799
890	2022-04-05	Finance	10 richest chinese billionaires 2022 fortunes middle kingdom wealthiest tycoons mostly fell past year stocks declined chinese government tightened grip tech companies.	-0.9630641
891	2022-04-05	Finance	forbes world billionaires list 2022 top 200 war pandemic sluggish markets hit world billionaires year . 2 668 forbes 36th annual ranking planet richest people 87 fewer year ago . worth collective .7 trillion billion less 2021.	-0.2782174
892	2022-04-05	Finance	india 10 richest billionaires 2022 india record high number billionaires country top ten richest worth one third year ago.	0.044357855
893	2022-04-05	Cryptocurrencies	crypto coming shock crypto world taking misplaced comfort president biden executive order regarding regulation.	-0.0029622018
894	2022-04-05	Cryptocurrencies	richest crypto blockchain billionaires world 2022 19 billionaires made riches world cryptocurrency.	0.010885718
895	2022-04-05	Stock Market	etsy stock lost 4 percent last week expect etsy stock nasdaq etsy lost 4 percent last week underperforming p 500 0.05 percent . trend observed last ten days 14 percent vs 1.9 percent one month period 20 percent vs 3.9 percent ...	-0.45969626
896	2022-04-05	Stock Market	next amc stock 29 percent rally last month movie theater chain amc entertainment stock rallied almost 15 percent last week five trading days . stock also remains close 29 percent past month 21 trading days compared p 500 returned 4 percent . driving amc stock higher ...	0.902311
897	2022-04-05	Finance	robinhood rival public.com pitches town halls analytics reach retail investors trading app public last year denounced controversial payment order flow practice come different way offer free trades sell public companies etf sponsors access data.	0.018980855
898	2022-04-05	Stock Market	rough month western digital stock turn things around western digital corporation stock almost 4 percent past month 21 trading days largely underperforming p 500 almost 5 percent period . look change last five ten days stock returned 4.6 percent 1.1 percent underperforming broader ...	-0.6117282
899	2022-04-05	Stock Market	twitter buy look stock daily weekly charts find elon musk disclosed recently bought 9.2 percent stake twitter . follow lead buy social media platform	0.020535301
900	2022-04-05	Stock Market	moderna stock rallied 30 percent last month still upside moderna stock rallied almost 30 percent last month around twenty one trading days considerably outperforming p 500 5 percent period . covid 19 infections u.s. trended sharply lower quite developments ...	-0.009323716
901	2022-04-05	Stock Market	18 percent month allogene therapeutics stock see higher levels stock price allogene therapeutics biotechnology company focused cell therapies solid tumors seen 18 percent rise last month white 38 percent ytd . stock price recent weeks buoyed u.s. fda assigning fast track designation allo 316 ...	0.9236964
902	2022-04-05	Finance	student loan relief biden decide month whether extend student loan payment pause time running student loans due soon . biden extend student loan relief	0.039266475
903	2022-04-05	Finance	renault russia crisis might finally force nissan alliance action renault forced pull russia necessarily crippling financially badly needs partner tie nissan seems sputtering . mercedes stellantis china zhejiang geely holding group suggested possible partners alliance founders.	-0.45899817
904	2022-04-05	Finance	future us uk regulations innovation investment obstacle way especially comes regulation . several opportunities exist fintech players disrupt markets us uk . take look part two michelle dhansinghani two part series comparing american british financial markets.	-0.06568681
905	2022-04-05	Cryptocurrencies	21shares launches new investment product target trillion metaverse industry metaverse quickly become hottest topic crypto among investors opportunities get exposure industry remain sparse . 30th product 21shares looking change.	0.074405104
906	2022-04-05	Finance	onemain holdings cash flow increases safety dividend yield onemain holdings inc omf featured stock march safest dividend yields model portfolio.	0.8101911
907	2022-04-05	Finance	bond misery priced good news bond prices anticipate fed rate hikes long actually occur . likely much damage already done . 1995 example bonds rose 23 percent losing 8 percent prior year.	0.33078134
908	2022-04-05	Finance	royal caribbean rallies 20 percent month . gains cards royal caribbean stock second largest cruise line operator fared well recently rising almost 20 percent last month 21 trading days compared broader p 500 gained 5 percent period . stock also remains 6.5 percent last week ...	0.33538374
909	2022-04-06	Finance	citigroup reports open 4 14 options contracts expire day according nextearningsdate.com citigroup c next earnings date projected 4 14 market open earnings estimates .70 share .33 billion revenue	-0.014847271
910	2022-04-06	Finance	student loan relief everything biden said today extending student loan payment pause means student loans future student loan cancellation.	-0.95884144
911	2022-04-06	Finance	fed officials sounding alarm inflation spooking markets investors bracing uncertainty fed officials pledge aggressively raise rates combat inflation.	-0.40527612
912	2022-04-06	Finance	need know latest student loan payment pause extension biden administration extended payment pause interest waiver eligible federal student loans august 31 2022 30 months since pause first implemented cares act.	-0.05923402
913	2022-04-06	Finance	biden latest student loan relief includes major new benefit biden administration announced new round federal student loan relief wednesday including another extension ongoing student loan payment pause . announcement also included new form relief big impact borrowers.	0.44094792
914	2022-04-06	Finance	corning enters oversold territory making corning inc even interesting timely stock look fact trading wednesday shares glw entered oversold territory changing hands low .68 per share.	-0.9457756
915	2022-04-06	Finance	morgan stanley reports open 4 14 options contracts expire day according nextearningsdate.com morgan stanley ms next earnings date projected 4 14 market open earnings estimates .06 share .17 billion revenue.	0.001355473
916	2022-04-06	Finance	putin ukraine international law many experts argue international law teeth global community organized police force enforce . weak continue invoked zelensky putin stakeholders conflict russian ukraine	-0.34619337
917	2022-04-06	Finance	chase coleman tiger global weakens vtex connection tech focus guru curbs stake software company	-0.72513247
918	2022-04-06	Finance	one easy way shut social security scamster every day crooks trying steal money pretending social security administration.	-0.1568262
919	2022-04-06	Finance	federal reserve hints bigger rate hikes ahead outlines plan shrink balance sheet stocks fell prospect larger rate hikes fed intent reduce holdings billion month.	-0.91696477
920	2022-04-06	Finance	moving goalposts fed fix distorted perceptions created investors score three historical indicators economy yield curve spread tips breakeven credit spreads distorted right fed bring back normal levels manage expectations.	0.060845155
921	2022-04-06	Finance	russia creditors may choose getting paid rubles getting paid u.s. treasury blocked payment dollar reserves meaning reputational risk drawback loaned money president vladimir putin government.	-0.77187407
922	2022-04-06	Finance	blue ribbon panel calls nursing home care ineffective inefficient fragmented unsustainable national academies science engineering medicine issued scathing report state nursing homes us . way united states finances delivers regulates care nursing home settings ineffective inefficient fragmented unsustainable.	-0.687866
923	2022-04-06	Finance	student debt postponement relief relief easy answers many opinions keep shifting disconcerting nothing approach likelihood six months things back exactly.	-0.06205444
924	2022-04-06	Finance	jd.com richard liu becomes latest china tech billionaire leave ceo post follows top level changes bytedance kuaishou pinduoduo	-0.52491736
925	2022-04-06	Cryptocurrencies	trillion crypto crash warning sudden shock tanks price bitcoin ethereum bnb luna xrp solana cardano avalanche dogecoin bitcoin major cryptocurrencies including ethereum bnb luna xrp solana cardano avalanche suddenly moved sharply lower wiping around billion combined crypto market ...	-0.98316306
926	2022-04-06	Finance	taiwan covid cases reach 22 high shanghai flights disrupted taiwan home many world largest tech manufacturers	-0.7919975
927	2022-04-06	Stock Market	analyst oil stock could add 45 percent stifel initiated coverage buy rating . firm cited underappreciated low carbon business noted stock attractive valuation saying stock could still go 45 percent . plus jefferies raised price target.	0.57460356
928	2022-04-06	Finance	elon musk 9.2 percent stake twitter means company elon musk became twitter largest shareholder sending stock soaring early week . investors care.	0.26981515
929	2022-04-06	Finance	steer clear gm revs risky ev venture honda two legacy car companies located opposite ends glob getting together make least expensive electric vehicle date . atleast plan.	0.19325835
930	2022-04-06	Finance	ibm puts ai chip improve fraud detection real time payments ibm launched new generation mainframe artificial intelligence built chip provide financial firms banks credit card companies ability conduct fraud analysis 100 percent transaction real time.	0.14785469
931	2022-04-06	Finance	fed fears weigh foreign sentiment though chinese sentiment thailand chose right day market holiday asian equities took one two punch fed gov brainerd statement us interest rates rise conjunction fed balance sheet contracting.	-0.5630119
932	2022-04-06	Finance	hypebeast list nasdaq backing tom brady naomi osaka jonah hill hong kong listed streetwear culture company plans list nasdaq merger u.s. special purpose acquisition company spac generate million proceeds.	0.0116979685
933	2022-04-06	Stock Market	steam valero energy stock shares valero energy surpassed pre pandemic levels assisted strength benchmark crude oil natural gas prices subsequently higher refinery margins . company owns 15 refineries u.s. canada u.k. throughput capacity 3.2 million barrels per day ..	0.5109759
934	2022-04-06	Stock Market	macy stock rebound 8 percent fall last ten days macy stock department store chain declined 8 percent last ten trading days two weeks . comparison broader p500 index grew almost 3 percent period . company saw net sales rise 40 percent year year .3 billion . noted company sales ...	0.46524674
935	2022-04-06	Finance	classic tax strategies risk democratic congress may counting step roth conversions donor advised funds . politicians could snatch goodies away.	-0.28400034
936	2022-04-06	Finance	thanks show stopping 2021 shohei ohtani endorsement earnings tripled year los angeles angels superstar two way phenomenon firmly established mlb marketable player rack estimated million field 2022 higher even derek jeter peak.	0.79213685
937	2022-04-06	Stock Market	next anheuser busch inbev stock price beer titan anheuser busch inbev stock increased 11 percent month 2 percent ytd . company seen rebound sales economies opening globally . earlier 2020 lockdowns resulted decline beer sales many bars restaurants closed ...	0.31251726
938	2022-04-06	Cryptocurrencies	quarter 1 crypto adoption milestones ahead miami bitcoin conference 2022 licensing binance dubai perhaps one exciting factors may contribute faster crypto adoption middle east.	0.20685065
939	2022-04-06	Stock Market	company likely offer better returns philip morris stock think starbucks stock currently better pick compared tobacco giant philip morris stock given starbucks better prospects comparatively lower valuation . sbux stock trades p ratio 3.1x compared 4.7x pm stock . compare two companies due ...	0.3570275
940	2022-04-06	Finance	new york university silver school conference criminal justice reform reimagine justice 2022 virtual conference nyu silver school social work panelists examine history incarceration changed past 5 years . conference free charge held april 7 8 2022.	-0.00050502317
941	2022-04-06	Stock Market	salesforce stock gained almost 2 percent one week expect salesforce stock gained 1.7 percent last week outperforming p 500 0.2 percent . trend observed one month 7.8 percent vs 5.7 percent . recent volatility software stocks due lower demand services compared pandemic time expected interest rate hikes ..	-0.19625324
942	2022-04-06	Finance	biden 5 options student loan relief next student loans	0.050858937
943	2022-04-06	Stock Market	happening palantir stock big data analytics player palantir stock done well past month rising 32 percent .60 per share compared p 500 gained 9 percent period . driving recent gains firstly investors seeing increasing value palantir ...	0.9613159
944	2022-04-06	Finance	convera next steps western union business solutions reinvention standalone global payments company convera formerly western union business solutions operating standalone organization largest non bank fintech b2b payments globally . see place wider market next company	0.06071218
